source_timestamp_ms,received_timestamp_ms,log_timestamp_ms,symbol,price,bid,ask,spread,latency_ms,direction,previous_price
1753273668840,1753273668883,1753273668883,USDJPY,146.39000,146.39000,146.39200,0.00200,43.000,-1,146.39100
1753273671234,1753273671278,1753273671278,USDJPY,146.39100,146.39100,146.39300,0.00200,44.000,1,146.39000
1753273671638,1753273671691,1753273671691,USDJPY,146.39200,146.39200,146.39400,0.00200,53.000,1,146.39100
1753273672236,1753273672280,1753273672280,USDJPY,146.39300,146.39300,0.00000,0.00000,44.000,1,146.39200
1753273675237,1753273675280,1753273675280,USDJPY,146.39300,0.00000,146.39300,0.00000,43.000,0,146.39300
1753273677240,1753273677285,1753273677285,USDJPY,146.39400,146.39400,146.39400,0.00000,45.000,1,146.39300
1753273677441,1753273677484,1753273677484,USDJPY,146.39300,146.39300,146.39300,0.00000,43.000,-1,146.39400
1753273678837,1753273678888,1753273678888,USDJPY,146.39200,146.39200,146.39200,0.00000,51.000,-1,146.39300
1753273679437,1753273679487,1753273679487,USDJPY,146.39300,146.39300,146.39300,0.00000,50.000,1,146.39200
1753273679634,1753273679676,1753273679676,USDJPY,146.39200,146.39200,146.39200,0.00000,42.000,-1,146.39300
1753273680237,1753273680282,1753273680282,USDJPY,146.39300,146.39300,146.39300,0.00000,45.000,1,146.39200
1753273680444,1753273680493,1753273680493,USDJPY,146.39600,146.39600,146.39600,0.00000,49.000,1,146.39300
1753273680842,1753273680894,1753273680894,USDJPY,146.39700,146.39700,146.39700,0.00000,52.000,1,146.39600
1753273681840,1753273681886,1753273681886,USDJPY,146.40200,146.40200,146.40200,0.00000,46.000,1,146.39700
1753273682237,1753273682287,1753273682287,USDJPY,146.40100,146.40100,0.00000,0.00000,50.000,-1,146.40200
1753273683239,1753273683286,1753273683286,USDJPY,146.40000,146.40000,0.00000,0.00000,47.000,-1,146.40100
1753273685240,1753273685321,1753273685321,USDJPY,146.40100,146.40100,0.00000,0.00000,81.000,1,146.40000
1753273686840,1753273686885,1753273686885,USDJPY,146.40200,146.40200,146.40300,0.00100,45.000,1,146.40100
1753273687036,1753273687085,1753273687085,USDJPY,146.40100,146.40100,146.40200,0.00100,49.000,-1,146.40200
1753273689238,1753273689284,1753273689284,USDJPY,146.40200,146.40200,0.00000,0.00000,46.000,1,146.40100
1753273690634,1753273690677,1753273690677,USDJPY,146.40100,146.40100,146.40100,0.00000,43.000,-1,146.40200
1753273692238,1753273692281,1753273692281,USDJPY,146.40200,146.40200,146.40200,0.00000,43.000,1,146.40100
1753273692435,1753273692478,1753273692478,USDJPY,146.40100,146.40100,146.40100,0.00000,43.000,-1,146.40200
1753273693442,1753273693494,1753273693494,USDJPY,146.40200,146.40200,146.40200,0.00000,52.000,1,146.40100
1753273698641,1753273698689,1753273698689,USDJPY,146.40100,146.40100,146.40100,0.00000,48.000,-1,146.40200
1753273698836,1753273698886,1753273698886,USDJPY,146.40200,146.40200,146.40200,0.00000,50.000,1,146.40100
1753273699246,1753273699289,1753273699289,USDJPY,146.40100,146.40100,146.40100,0.00000,43.000,-1,146.40200
1753273699838,1753273699884,1753273699884,USDJPY,146.40200,146.40200,146.40200,0.00000,46.000,1,146.40100
1753273700649,1753273700694,1753273700694,USDJPY,146.39700,146.39700,146.39700,0.00000,45.000,-1,146.40200
1753273700838,1753273700885,1753273700885,USDJPY,146.39600,146.39600,146.39600,0.00000,47.000,-1,146.39700
1753273701640,1753273701687,1753273701687,USDJPY,146.39700,146.39700,146.39700,0.00000,47.000,1,146.39600
1753273702237,1753273702282,1753273702282,USDJPY,146.39600,146.39600,146.39800,0.00200,45.000,-1,146.39700
1753273704438,1753273704481,1753273704481,USDJPY,146.39500,146.39500,146.39700,0.00200,43.000,-1,146.39600
1753273704835,1753273704881,1753273704881,USDJPY,146.38900,146.38900,146.39100,0.00200,46.000,-1,146.39500
1753273705237,1753273705295,1753273705295,USDJPY,146.39000,0.00000,146.39000,0.00000,58.000,1,146.38900
1753273706237,1753273706280,1753273706280,USDJPY,146.38800,146.38800,0.00000,0.00000,43.000,-1,146.39000
1753273707242,1753273707284,1753273707284,USDJPY,146.38700,146.38700,146.38900,0.00200,42.000,-1,146.38800
1753273707639,1753273707682,1753273707682,USDJPY,146.38800,146.38800,146.39000,0.00200,43.000,1,146.38700
1753273707838,1753273707883,1753273707883,USDJPY,146.38700,146.38700,146.38900,0.00200,45.000,-1,146.38800
1753273708240,1753273708286,1753273708286,USDJPY,146.38800,146.38800,146.39000,0.00200,46.000,1,146.38700
1753273709237,1753273709280,1753273709280,USDJPY,146.38700,146.38700,146.38900,0.00200,43.000,-1,146.38800
1753273710236,1753273710280,1753273710280,USDJPY,146.38800,146.38800,146.39000,0.00200,44.000,1,146.38700
1753273711250,1753273711314,1753273711314,USDJPY,146.38900,146.38900,0.00000,0.00000,64.000,1,146.38800
1753273711446,1753273711491,1753273711491,USDJPY,146.38800,146.38800,146.38900,0.00100,45.000,-1,146.38900
1753273711839,1753273711891,1753273711891,USDJPY,146.38900,146.38900,146.39000,0.00100,52.000,1,146.38800
1753273713237,1753273713290,1753273713290,USDJPY,146.39100,146.39100,146.39100,0.00000,53.000,1,146.38900
1753273716236,1753273716287,1753273716287,USDJPY,146.39000,146.39000,146.39000,0.00000,51.000,-1,146.39100
1753273717444,1753273717499,1753273717499,USDJPY,146.39100,146.39100,146.39100,0.00000,55.000,1,146.39000
1753273717637,1753273717696,1753273717696,USDJPY,146.39200,146.39200,146.39200,0.00000,59.000,1,146.39100
1753273718441,1753273718518,1753273718518,USDJPY,146.40100,146.40100,146.40100,0.00000,77.000,1,146.39200
1753273718637,1753273718681,1753273718681,USDJPY,146.40200,146.40200,146.40200,0.00000,44.000,1,146.40100
1753273719236,1753273719280,1753273719280,USDJPY,146.40300,146.40300,146.40300,0.00000,44.000,1,146.40200
1753273720248,1753273720293,1753273720293,USDJPY,146.40200,146.40200,146.40400,0.00200,45.000,-1,146.40300
1753273720446,1753273720495,1753273720495,USDJPY,146.40100,146.40100,146.40300,0.00200,49.000,-1,146.40200
1753273720648,1753273720695,1753273720695,USDJPY,146.39800,146.39800,146.40000,0.00200,47.000,-1,146.40100
1753273720837,1753273720886,1753273720886,USDJPY,146.39900,146.39900,146.40100,0.00200,49.000,1,146.39800
1753273721437,1753273721489,1753273721489,USDJPY,146.40000,146.40000,146.40200,0.00200,52.000,1,146.39900
1753273721836,1753273721900,1753273721900,USDJPY,146.39900,146.39900,146.40100,0.00200,64.000,-1,146.40000
1753273723244,1753273723297,1753273723297,USDJPY,146.39800,146.39800,146.40000,0.00200,53.000,-1,146.39900
1753273723440,1753273723483,1753273723483,USDJPY,146.39300,146.39300,146.39500,0.00200,43.000,-1,146.39800
1753273723837,1753273723881,1753273723881,USDJPY,146.39500,146.39500,146.39700,0.00200,44.000,1,146.39300
1753273724239,1753273724314,1753273724314,USDJPY,146.39400,146.39400,146.39600,0.00200,75.000,-1,146.39500
1753273724843,1753273724887,1753273724887,USDJPY,146.39500,146.39500,146.39700,0.00200,44.000,1,146.39400
1753273725237,1753273725288,1753273725288,USDJPY,146.39400,146.39400,146.39600,0.00200,51.000,-1,146.39500
1753273725440,1753273725486,1753273725486,USDJPY,146.39200,146.39200,146.39400,0.00200,46.000,-1,146.39400
1753273725641,1753273725684,1753273725684,USDJPY,146.38800,146.38800,146.39000,0.00200,43.000,-1,146.39200
1753273725839,1753273725885,1753273725885,USDJPY,146.38900,146.38900,146.39100,0.00200,46.000,1,146.38800
1753273726000,1753273726044,1753273726044,USDJPY,146.38800,146.38800,146.39000,0.00200,44.000,-1,146.38900
1753273726238,1753273726294,1753273726294,USDJPY,146.38900,146.38900,146.39100,0.00200,56.000,1,146.38800
1753273726446,1753273726491,1753273726491,USDJPY,146.38500,146.38500,146.38700,0.00200,45.000,-1,146.38900
1753273726640,1753273726687,1753273726687,USDJPY,146.38600,146.38600,146.38800,0.00200,47.000,1,146.38500
1753273727037,1753273727080,1753273727080,USDJPY,146.38400,146.38400,146.38600,0.00200,43.000,-1,146.38600
1753273727235,1753273727280,1753273727280,USDJPY,146.38500,146.38500,146.38700,0.00200,45.000,1,146.38400
1753273728245,1753273728293,1753273728293,USDJPY,146.38400,146.38400,146.38600,0.00200,48.000,-1,146.38500
1753273729237,1753273729288,1753273729288,USDJPY,146.38500,146.38500,146.38700,0.00200,51.000,1,146.38400
1753273731236,1753273731278,1753273731278,USDJPY,146.38600,146.38600,0.00000,0.00000,42.000,1,146.38500
1753273732041,1753273732084,1753273732085,USDJPY,146.38200,146.38200,146.38300,0.00100,43.000,-1,146.38600
1753273732238,1753273732317,1753273732317,USDJPY,146.38000,146.38000,146.38100,0.00100,79.000,-1,146.38200
1753273732647,1753273732693,1753273732693,USDJPY,146.38100,146.38100,146.38200,0.00100,46.000,1,146.38000
1753273732846,1753273732891,1753273732891,USDJPY,146.38000,146.38000,146.38100,0.00100,45.000,-1,146.38100
1753273733237,1753273733281,1753273733281,USDJPY,146.37900,146.37900,0.00000,0.00000,44.000,-1,146.38000
1753273733445,1753273733500,1753273733500,USDJPY,146.38100,146.38100,146.38300,0.00200,55.000,1,146.37900
1753273733843,1753273733890,1753273733890,USDJPY,146.38500,146.38500,146.38700,0.00200,47.000,1,146.38100
1753273734036,1753273734079,1753273734079,USDJPY,146.38400,146.38400,146.38600,0.00200,43.000,-1,146.38500
1753273734836,1753273734881,1753273734881,USDJPY,146.38300,146.38300,146.38500,0.00200,45.000,-1,146.38400
1753273737250,1753273737326,1753273737326,USDJPY,146.38400,146.38400,0.00000,0.00000,76.000,1,146.38300
1753273739235,1753273739279,1753273739279,USDJPY,146.38500,146.38500,0.00000,0.00000,44.000,1,146.38400
1753273743635,1753273743680,1753273743680,USDJPY,146.38600,146.38600,146.38600,0.00000,45.000,1,146.38500
1753273743838,1753273743891,1753273743891,USDJPY,146.38500,146.38500,146.38500,0.00000,53.000,-1,146.38600
1753273744840,1753273744887,1753273744887,USDJPY,146.38400,146.38400,146.38400,0.00000,47.000,-1,146.38500
1753273745238,1753273745294,1753273745294,USDJPY,146.38600,146.38600,146.38600,0.00000,56.000,1,146.38400
1753273747250,1753273747295,1753273747295,USDJPY,146.38500,146.38500,146.38500,0.00000,45.000,-1,146.38600
1753273747437,1753273747482,1753273747482,USDJPY,146.38600,146.38600,146.38600,0.00000,45.000,1,146.38500
1753273748037,1753273748081,1753273748081,USDJPY,146.38500,146.38500,146.38500,0.00000,44.000,-1,146.38600
1753273750845,1753273750891,1753273750891,USDJPY,146.38600,146.38600,146.38600,0.00000,46.000,1,146.38500
1753273751245,1753273751289,1753273751289,USDJPY,146.38500,146.38500,146.38500,0.00000,44.000,-1,146.38600
1753273752436,1753273752479,1753273752479,USDJPY,146.38400,146.38400,146.38400,0.00000,43.000,-1,146.38500
1753273753039,1753273753081,1753273753081,USDJPY,146.38500,146.38500,146.38500,0.00000,42.000,1,146.38400
1753273753234,1753273753277,1753273753277,USDJPY,146.38400,146.38400,146.38400,0.00000,43.000,-1,146.38500
1753273753837,1753273753881,1753273753881,USDJPY,146.38300,146.38300,146.38300,0.00000,44.000,-1,146.38400
1753273754237,1753273754281,1753273754281,USDJPY,146.38400,146.38400,146.38400,0.00000,44.000,1,146.38300
1753273754838,1753273754886,1753273754886,USDJPY,146.38300,146.38300,146.38300,0.00000,48.000,-1,146.38400
1753273755240,1753273755290,1753273755290,USDJPY,146.38400,146.38400,146.38400,0.00000,50.000,1,146.38300
1753273755436,1753273755480,1753273755480,USDJPY,146.38300,146.38300,146.38300,0.00000,44.000,-1,146.38400
1753273756436,1753273756479,1753273756479,USDJPY,146.38400,146.38400,146.38400,0.00000,43.000,1,146.38300
1753273756837,1753273756882,1753273756882,USDJPY,146.38300,146.38300,146.38300,0.00000,45.000,-1,146.38400
1753273757000,1753273757043,1753273757043,USDJPY,146.38200,146.38200,146.38200,0.00000,43.000,-1,146.38300
1753273757638,1753273757687,1753273757687,USDJPY,146.38100,146.38100,146.38100,0.00000,49.000,-1,146.38200
1753273758441,1753273758484,1753273758484,USDJPY,146.38200,146.38200,146.38200,0.00000,43.000,1,146.38100
1753273758835,1753273758878,1753273758878,USDJPY,146.38300,146.38300,146.38300,0.00000,43.000,1,146.38200
1753273759240,1753273759290,1753273759290,USDJPY,146.38400,146.38400,146.38400,0.00000,50.000,1,146.38300
1753273759435,1753273759478,1753273759478,USDJPY,146.38300,146.38300,146.38300,0.00000,43.000,-1,146.38400
1753273760241,1753273760292,1753273760292,USDJPY,146.38400,146.38400,146.38400,0.00000,51.000,1,146.38300
1753273762234,1753273762277,1753273762277,USDJPY,146.38500,146.38500,146.38500,0.00000,43.000,1,146.38400
1753273762439,1753273762486,1753273762486,USDJPY,146.38400,146.38400,146.38400,0.00000,47.000,-1,146.38500
1753273766439,1753273766488,1753273766488,USDJPY,146.38100,146.38100,146.38100,0.00000,49.000,-1,146.38400
1753275314848,1753275314893,1753275314893,USDJPY,146.46100,146.46100,146.46200,0.00100,45.000,1,146.46000
1753275315038,1753275315080,1753275315080,USDJPY,146.46200,146.46200,146.46300,0.00100,42.000,1,146.46100
1753275315239,1753275315325,1753275315325,USDJPY,146.45900,146.45900,146.46000,0.00100,86.000,-1,146.46200
1753275315440,1753275315485,1753275315485,USDJPY,146.45500,146.45500,146.45600,0.00100,45.000,-1,146.45900
1753275315837,1753275315883,1753275315883,USDJPY,146.45600,146.45600,146.45700,0.00100,46.000,1,146.45500
1753275316039,1753275316086,1753275316086,USDJPY,146.45500,146.45500,146.45600,0.00100,47.000,-1,146.45600
1753275316439,1753275316488,1753275316488,USDJPY,146.45600,146.45600,146.45700,0.00100,49.000,1,146.45500
1753275316636,1753275316678,1753275316678,USDJPY,146.46100,146.46100,146.46200,0.00100,42.000,1,146.45600
1753275316834,1753275316889,1753275316889,USDJPY,146.46000,146.46000,146.46100,0.00100,55.000,-1,146.46100
1753275317042,1753275317084,1753275317084,USDJPY,146.46100,146.46100,146.46200,0.00100,42.000,1,146.46000
1753275317239,1753275317289,1753275317289,USDJPY,146.45900,146.45900,146.46100,0.00200,50.000,-1,146.46100
1753275318236,1753275318317,1753275318317,USDJPY,146.46500,146.46500,146.46700,0.00200,81.000,1,146.45900
1753275318641,1753275318690,1753275318690,USDJPY,146.46800,146.46800,146.47000,0.00200,49.000,1,146.46500
1753275319839,1753275319882,1753275319882,USDJPY,146.47000,146.47000,146.47200,0.00200,43.000,1,146.46800
1753275320244,1753275320291,1753275320292,USDJPY,146.46800,146.46800,146.47000,0.00200,47.000,-1,146.47000
1753275320640,1753275320693,1753275320693,USDJPY,146.47300,146.47300,146.47500,0.00200,53.000,1,146.46800
1753275320842,1753275320887,1753275320887,USDJPY,146.47200,146.47200,146.47400,0.00200,45.000,-1,146.47300
1753275321245,1753275321289,1753275321289,USDJPY,146.47400,146.47400,146.47600,0.00200,44.000,1,146.47200
1753275322038,1753275322081,1753275322081,USDJPY,146.47200,146.47200,146.47400,0.00200,43.000,-1,146.47400
1753275322234,1753275322278,1753275322278,USDJPY,146.46800,146.46800,146.47000,0.00200,44.000,-1,146.47200
1753275322440,1753275322498,1753275322498,USDJPY,146.46700,146.46700,146.46900,0.00200,58.000,-1,146.46800
1753275322640,1753275322682,1753275322682,USDJPY,146.46500,146.46500,146.46700,0.00200,42.000,-1,146.46700
1753275323241,1753275323286,1753275323286,USDJPY,146.46800,146.46800,146.47000,0.00200,45.000,1,146.46500
1753275323437,1753275323486,1753275323487,USDJPY,146.46900,146.46900,146.47100,0.00200,49.000,1,146.46800
1753275323840,1753275323889,1753275323889,USDJPY,146.46800,146.46800,146.47000,0.00200,49.000,-1,146.46900
1753275325239,1753275325287,1753275325287,USDJPY,146.46700,146.46700,146.46900,0.00200,48.000,-1,146.46800
1753275325438,1753275325483,1753275325483,USDJPY,146.46600,146.46600,146.46800,0.00200,45.000,-1,146.46700
1753275328640,1753275328689,1753275328689,USDJPY,146.46700,146.46700,146.46900,0.00200,49.000,1,146.46600
1753275329242,1753275329297,1753275329297,USDJPY,146.46800,0.00000,146.46800,0.00000,55.000,1,146.46700
1753275329448,1753275329498,1753275329498,USDJPY,146.46800,146.46800,146.46900,0.00100,50.000,0,146.46800
1753275330241,1753275330283,1753275330283,USDJPY,146.47000,146.47000,146.47100,0.00100,42.000,1,146.46800
1753275330437,1753275330481,1753275330481,USDJPY,146.46900,146.46900,146.47000,0.00100,44.000,-1,146.47000
1753275330640,1753275330685,1753275330685,USDJPY,146.47000,146.47000,146.47100,0.00100,45.000,1,146.46900
1753275331446,1753275331497,1753275331497,USDJPY,146.46900,146.46900,146.47000,0.00100,51.000,-1,146.47000
1753275331635,1753275331679,1753275331679,USDJPY,146.47200,146.47200,146.47300,0.00100,44.000,1,146.46900
1753275332037,1753275332079,1753275332079,USDJPY,146.47100,146.47100,146.47200,0.00100,42.000,-1,146.47200
1753275332252,1753275332300,1753275332300,USDJPY,146.47400,146.47400,146.47500,0.00100,48.000,1,146.47100
1753275332638,1753275332680,1753275332680,USDJPY,146.47300,146.47300,146.47400,0.00100,42.000,-1,146.47400
1753275333240,1753275333293,1753275333293,USDJPY,146.47300,0.00000,146.47300,0.00000,53.000,0,146.47300
1753275334040,1753275334116,1753275334116,USDJPY,146.47500,146.47500,146.47500,0.00000,76.000,1,146.47300
1753275334647,1753275334699,1753275334699,USDJPY,146.47700,146.47700,146.47700,0.00000,52.000,1,146.47500
1753275335239,1753275335292,1753275335292,USDJPY,146.47800,0.00000,146.47800,0.00000,53.000,1,146.47700
1753275881448,1753275881526,1753275881527,USDJPY,146.51400,146.51400,146.51500,0.00100,78.000,-1,146.51500
1753275963646,1753275963749,1753275963749,USDJPY,146.59200,146.59200,146.59300,0.00100,103.000,-1,146.59400
1753275963836,1753275963884,1753275963884,USDJPY,146.59300,146.59300,146.59400,0.00100,48.000,1,146.59200
1753275965237,1753275965279,1753275965279,USDJPY,146.59200,146.59200,146.59300,0.00100,42.000,-1,146.59300
1753275965637,1753275965683,1753275965683,USDJPY,146.59300,146.59300,146.59400,0.00100,46.000,1,146.59200
1753275967237,1753275967281,1753275967281,USDJPY,146.59300,0.00000,146.59300,0.00000,44.000,0,146.59300
1753275967644,1753275967716,1753275967716,USDJPY,146.59400,146.59400,146.59400,0.00000,72.000,1,146.59300
1753275967836,1753275967886,1753275967886,USDJPY,146.59200,146.59200,146.59200,0.00000,50.000,-1,146.59400
1753275968238,1753275968300,1753275968300,USDJPY,146.59300,146.59300,146.59300,0.00000,62.000,1,146.59200
1753275969240,1753275969318,1753275969318,USDJPY,146.59400,146.59400,146.59400,0.00000,78.000,1,146.59300
1753275969840,1753275969889,1753275969889,USDJPY,146.59000,146.59000,146.59000,0.00000,49.000,-1,146.59400
1753275971637,1753275971680,1753275971680,USDJPY,146.59200,146.59200,146.59200,0.00000,43.000,1,146.59000
1753275971837,1753275971886,1753275971886,USDJPY,146.59300,146.59300,146.59300,0.00000,49.000,1,146.59200
1753275972239,1753275972284,1753275972284,USDJPY,146.59000,146.59000,146.59000,0.00000,45.000,-1,146.59300
1753275973236,1753275973283,1753275973283,USDJPY,146.58900,146.58900,146.58900,0.00000,47.000,-1,146.59000
1753275974237,1753275974287,1753275974287,USDJPY,146.59000,146.59000,146.59000,0.00000,50.000,1,146.58900
1753275974441,1753275974489,1753275974489,USDJPY,146.58900,146.58900,146.58900,0.00000,48.000,-1,146.59000
1753275974835,1753275974878,1753275974878,USDJPY,146.59000,146.59000,146.59000,0.00000,43.000,1,146.58900
1753275975835,1753275975878,1753275975878,USDJPY,146.58800,146.58800,146.58800,0.00000,43.000,-1,146.59000
1753275976040,1753275976085,1753275976085,USDJPY,146.59000,146.59000,146.59000,0.00000,45.000,1,146.58800
1753275976240,1753275976296,1753275976296,USDJPY,146.58300,146.58300,146.58300,0.00000,56.000,-1,146.59000
1753275976440,1753275976489,1753275976489,USDJPY,146.58200,146.58200,146.58200,0.00000,49.000,-1,146.58300
1753275976637,1753275976682,1753275976682,USDJPY,146.58300,146.58300,146.58300,0.00000,45.000,1,146.58200
1753275976838,1753275976891,1753275976891,USDJPY,146.58200,146.58200,146.58200,0.00000,53.000,-1,146.58300
1753275977239,1753275977299,1753275977300,USDJPY,146.58100,146.58100,0.00000,0.00000,60.000,-1,146.58200
1753275979237,1753275979293,1753275979293,USDJPY,146.58000,146.58000,146.58000,0.00000,56.000,-1,146.58100
1753275979839,1753275979882,1753275979882,USDJPY,146.57900,146.57900,146.57900,0.00000,43.000,-1,146.58000
1753275980636,1753275980678,1753275980678,USDJPY,146.58100,146.58100,146.58100,0.00000,42.000,1,146.57900
1753275981639,1753275981690,1753275981690,USDJPY,146.57900,146.57900,146.57900,0.00000,51.000,-1,146.58100
1753275982637,1753275982690,1753275982690,USDJPY,146.58000,146.58000,146.58000,0.00000,53.000,1,146.57900
1753275982842,1753275982895,1753275982895,USDJPY,146.58200,146.58200,146.58200,0.00000,53.000,1,146.58000
1753275984840,1753275984896,1753275984896,USDJPY,146.58000,146.58000,146.58000,0.00000,56.000,-1,146.58200
1753275985439,1753275985484,1753275985484,USDJPY,146.58100,146.58100,146.58100,0.00000,45.000,1,146.58000
1753275985640,1753275985688,1753275985688,USDJPY,146.57900,146.57900,146.57900,0.00000,48.000,-1,146.58100
1753275985839,1753275985885,1753275985885,USDJPY,146.58100,146.58100,146.58100,0.00000,46.000,1,146.57900
1753275987834,1753275987878,1753275987878,USDJPY,146.57800,146.57800,146.57800,0.00000,44.000,-1,146.58100
1753275988038,1753275988100,1753275988100,USDJPY,146.58300,146.58300,146.58300,0.00000,62.000,1,146.57800
1753275988238,1753275988284,1753275988284,USDJPY,146.58000,146.58000,146.58000,0.00000,46.000,-1,146.58300
1753275988836,1753275988888,1753275988888,USDJPY,146.57900,146.57900,146.57900,0.00000,52.000,-1,146.58000
1753275989243,1753275989317,1753275989317,USDJPY,146.58000,0.00000,146.58000,0.00000,74.000,1,146.57900
1753275989638,1753275989687,1753275989687,USDJPY,146.58100,146.58100,146.58200,0.00100,49.000,1,146.58000
1753275990044,1753275990098,1753275990098,USDJPY,146.58700,146.58700,146.58800,0.00100,54.000,1,146.58100
1753275990240,1753275990294,1753275990294,USDJPY,146.58900,146.58900,146.59000,0.00100,54.000,1,146.58700
1753275990439,1753275990489,1753275990489,USDJPY,146.59000,146.59000,146.59100,0.00100,50.000,1,146.58900
1753275990638,1753275990681,1753275990681,USDJPY,146.58900,146.58900,146.59000,0.00100,43.000,-1,146.59000
1753275991240,1753275991286,1753275991286,USDJPY,146.59100,0.00000,146.59100,0.00000,46.000,1,146.58900
1753275991444,1753275991488,1753275991488,USDJPY,146.59000,146.59000,146.59200,0.00200,44.000,-1,146.59100
1753275992434,1753275992477,1753275992477,USDJPY,146.58800,146.58800,146.59000,0.00200,43.000,-1,146.59000
1753275993239,1753275993315,1753275993315,USDJPY,146.58900,146.58900,0.00000,0.00000,76.000,1,146.58800
1753275993639,1753275993688,1753275993688,USDJPY,146.58700,146.58700,146.58800,0.00100,49.000,-1,146.58900
1753275993848,1753275993891,1753275993891,USDJPY,146.58800,146.58800,146.58900,0.00100,43.000,1,146.58700
1753275994637,1753275994690,1753275994690,USDJPY,146.58100,146.58100,146.58200,0.00100,53.000,-1,146.58800
1753275994843,1753275994890,1753275994890,USDJPY,146.58000,146.58000,146.58100,0.00100,47.000,-1,146.58100
1753275995237,1753275995287,1753275995287,USDJPY,146.57900,146.57900,0.00000,0.00000,50.000,-1,146.58000
1753275995645,1753275995717,1753275995717,USDJPY,146.58100,146.58100,146.58300,0.00200,72.000,1,146.57900
